#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="CalibratedYuleModel.t:tree" spec="beast.base.evolution.speciation.CalibratedYuleModel">
#            <parameter id="birthRateY.t:tree" lower="0.0" name="birthRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <tree id="Tree.t:tree" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.noncoding" spec="beast.base.evolution.alignment.TaxonSet">
#                    <alignment filter="1,458-659,897-898" id="noncoding" spec="beast.base.evolution.alignment.FilteredAlignment">
#                    </alignment>
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="CalibratedYuleBirthRatePrior.t:tree" name="distribution" x="@birthRateY.t:tree">
#            <Gamma id="Gamma.0" name="distr">
#                <parameter estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.001</parameter>
#                <parameter estimate="false" id="RealParameter.8" name="beta" spec="beast.base.inference.parameter.RealParameter">1000.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="ClockPrior.c:clock" name="distribution">
#            <parameter id="clockRate.c:clock" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="GammaShapePrior.s:1stpos" name="distribution">
#            <parameter id="gammaShape.s:1stpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.1stpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:2ndpos" name="distribution">
#            <parameter id="gammaShape.s:2ndpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.2ndpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:3rdpos" name="distribution">
#            <parameter id="gammaShape.s:3rdpos" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.0.3rdpos" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="GammaShapePrior.s:noncoding" name="distribution">
#            <parameter id="gammaShape.s:noncoding" lower="0.1" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:1stpos" name="distribution">
#            <parameter id="kappa.s:1stpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.1stpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.1stpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.1stpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:2ndpos" name="distribution">
#            <parameter id="kappa.s:2ndpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.2ndpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.2ndpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.2ndpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:3rdpos" name="distribution">
#            <parameter id="kappa.s:3rdpos" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0.3rdpos" name="distr">
#                <parameter estimate="false" id="RealParameter.4.3rdpos" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5.3rdpos" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="KappaPrior.s:noncoding" name="distribution">
#            <parameter id="kappa.s:noncoding" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.4" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.5" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <distribution id="human-chimp.prior" monophyletic="true" spec="beast.base.evolution.tree.MRCAPrior" tree="@Tree.t:tree">
#            <taxonset id="human-chimp" spec="beast.base.evolution.alignment.TaxonSet">
#                <taxon id="Pan" spec="beast.base.evolution.alignment.Taxon"/>
#                <taxon id="Homo_sapiens" spec="beast.base.evolution.alignment.Taxon"/>
#            </taxonset>
#            <Normal id="Normal.0" name="distr">
#                <parameter estimate="false" id="RealParameter.9" name="mean" spec="beast.base.inference.parameter.RealParameter">6.0</parameter>
#                <parameter estimate="false" id="RealParameter.10" name="sigma" spec="beast.base.inference.parameter.RealParameter">0.5</parameter>
#            </Normal>
#        </distribution>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@noncoding" id="treeLikelihood.noncoding" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:noncoding" shape="@gammaShape.s:noncoding" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:noncoding" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:noncoding" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:noncoding" kappa="@kappa.s:noncoding" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@noncoding" id="empiricalFreqs.s:noncoding" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:clock" id="StrictClock.c:clock" spec="beast.base.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.1stpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="2-457\3,660-896\3" id="1stpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:1stpos" shape="@gammaShape.s:1stpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:1stpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:1stpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:1stpos" kappa="@kappa.s:1stpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@1stpos" id="empiricalFreqs.s:1stpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.2ndpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="3-457\3,661-896\3" id="2ndpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:2ndpos" shape="@gammaShape.s:2ndpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:2ndpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:2ndpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:2ndpos" kappa="@kappa.s:2ndpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@2ndpos" id="empiricalFreqs.s:2ndpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#        <distribution branchRateModel="@StrictClock.c:clock" id="treeLikelihood.3rdpos" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:tree">
#            <data data="@primate-mtDNA" filter="4-457\3,662-.\3" id="3rdpos" spec="beast.base.evolution.alignment.FilteredAlignment"/>
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:3rdpos" shape="@gammaShape.s:3rdpos" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter id="mutationRate.s:3rdpos" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:3rdpos" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:3rdpos" kappa="@kappa.s:3rdpos" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies data="@3rdpos" id="empiricalFreqs.s:3rdpos" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood.1stpos	treeLikelihood.2ndpos	treeLikelihood.3rdpos	treeLikelihood.noncoding	Tree.height	Tree.treeLength	mutationRate.1stpos	mutationRate.2ndpos	mutationRate.3rdpos	mutationRate.noncoding	gammaShape.1stpos	gammaShape.2ndpos	gammaShape.3rdpos	gammaShape.noncoding	kappa.1stpos	kappa.2ndpos	kappa.3rdpos	kappa.noncoding	CalibratedYuleModel	birthRateY	logP(mrca(human-chimp))	mrca.age(human-chimp)	clockRate
0	-8577.50041011489	-8512.376903719281	-65.12350639560874	-2159.6331300259912	-1646.3173218862678	-3162.1208144510133	-1544.3056373560091	2.2700092010777873	8.646113293590503	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	-2.4392157379031953	1.8270133881503938	-43.7048569450515	1.3374328105427384	1.0
100	-7666.427846900358	-7585.7311126831	-80.69673421725855	-2055.5647924634213	-1326.8403496362723	-2753.4341907353537	-1449.891779848053	2.227806989118482	10.611451522389405	1.7487349190230617	0.25126508097693834	1.0	1.0	1.0	1.0	1.0	1.0	2.0	2.0	2.0	2.0	-9.909857022395727	2.3795700130867483	-51.54291796350345	0.934571754981682	1.0
200	-6774.3104965478	-6679.572933605163	-94.73756294263708	-1744.3498774944428	-1161.256960077016	-2636.708305526366	-1137.2577905073372	1.172089743152532	6.399886195929105	1.7487349190230617	0.25126508097693834	1.0	1.0	1.0	1.0	1.0	0.5921379055951663	2.0	2.0	2.0	3.643174738736665	-5.755898682653657	2.3795700130867483	-69.54854500323273	0.11260865702865007	0.6335030824366878
300	-6686.055351740124	-6594.916843142731	-91.1385085973938	-1695.8472268957858	-1157.6593357821419	-2624.2210704132212	-1117.189210051582	0.8782861016507959	4.984552305341521	1.7487349190230617	0.25126508097693834	1.0	1.0	1.0	1.0	1.0	0.5921379055951663	2.0	2.0	2.0	3.643174738736665	-2.3345007828828757	2.380846998906427	-69.37035131560108	0.12018027644739965	0.6335030824366878
400	-6473.670199570963	-6373.906503297609	-99.76369627335401	-1599.7525402844017	-1106.3154771938905	-2533.452778868928	-1134.3857069503877	4.835007764626221	29.218615956322093	1.142058729442466	0.25126508097693834	1.0	1.6836204867956956	1.0	1.0	1.0	0.5921379055951663	2.0	2.0	2.0	3.643174738736665	-26.033077108345996	0.9449689329531175	-55.22153401810725	0.7561587235375574	0.11321029286568751
500	-6152.861841899942	-6060.5265884368055	-92.33525346313644	-1527.595199295918	-1030.667234124472	-2425.532330718443	-1076.731824297973	5.010375858770007	32.20319319519684	1.142058729442466	0.25126508097693834	1.4584754509539475	1.1669969298671012	1.0	1.0	1.0	0.5921379055951663	2.0	2.0	2.0	3.643174738736665	-20.903916864679886	0.34184250103057734	-53.93863972012831	0.8176815821736902	0.11321029286568751
600	-6001.7132678618755	-5907.562333264915	-94.1509345969604	-1436.950312769484	-1011.0911434457576	-2386.1967601121464	-1073.3241169375267	4.444445683002372	30.056945913997332	0.23659345370543317	0.25126508097693834	2.36394072669098	1.1669969298671012	1.0	1.0	1.734115604742398	0.5921379055951663	2.0	2.0	2.903955246994331	3.643174738736665	-20.23915829021469	0.34184250103057734	-55.340771052865925	0.7504771788180022	0.15701446527786095
700	-5924.339499626614	-5831.522052618224	-92.81744700839015	-1419.014438142321	-992.7928134698902	-2364.683185502479	-1055.031615503534	4.161379954389904	27.522991970500428	0.23659345370543317	0.25126508097693834	2.36394072669098	1.1669969298671012	1.0	1.0	1.734115604742398	0.5921379055951663	2.0	2.0	2.903955246994331	3.643174738736665	-19.423709998122597	0.32625549965739814	-54.869369966101665	0.772975099855706	0.15701446527786095
800	-5750.5881570170695	-5666.388099861799	-84.20005715527098	-1415.9693514337196	-986.8726379711395	-2305.8892996413438	-957.6568108155964	7.32532585263592	47.05969012998169	0.8371104326880086	0.25126508097693834	2.36394072669098	0.4903168218428333	1.0	1.0	1.734115604742398	0.237760331111685	2.0	2.0	2.903955246994331	7.3829629609104135	-24.52088720605846	0.2170272557125195	-40.91819269810662	1.4893237011806142	0.04955466002586882
900	-5724.320066122436	-5665.435306190499	-58.88475993193698	-1412.9414539959387	-990.537895499	-2304.5752419512382	-957.3807147443225	14.845221494492767	100.65093820560195	0.8371104326880086	0.25126508097693834	2.36394072669098	0.4903168218428333	1.0	1.0	1.734115604742398	0.237760331111685	2.0	2.0	2.903955246994331	7.3829629609104135	-32.27629937283665	0.08264860430100757	-8.812077272385789	3.928009903529814	0.020159778535645035
1000	-5720.347672873084	-5654.081738629171	-66.26593424391268	-1409.781479493675	-987.8948763370189	-2299.9722583506777	-956.4331244477996	15.758074374084558	97.15791328785046	0.8371104326880086	0.25126508097693834	2.36394072669098	0.4903168218428333	1.0	1.0	1.734115604742398	0.237760331111685	2.0	2.0	2.903955246994331	7.3829629609104135	-32.68947604148318	0.174287054643957	-15.034623641048352	3.2788943158705113	0.020159778535645035
1100	-5716.032151016409	-5652.089858786194	-63.942292230216005	-1410.999486508	-982.9422305412386	-2302.675721728679	-955.472420008276	18.51455203746602	109.42431728889147	0.8371104326880086	0.25126508097693834	2.36394072669098	0.4903168218428333	1.0	1.0	1.734115604742398	0.237760331111685	2.0	2.0	2.903955246994331	7.3829629609104135	-33.434991859708504	0.13801830631168582	-12.198586108956865	3.5532884562833997	0.020159778535645035
1200	-5710.851531738679	-5648.8407871681375	-62.010744570541455	-1412.5125346479656	-981.8909909759454	-2298.61263984971	-955.8246216945162	18.195167568667088	106.19775206592125	0.8371104326880086	0.25126508097693834	2.36394072669098	0.4903168218428333	1.0	1.0	1.734115604742398	0.237760331111685	2.0	2.0	2.903955246994331	7.3829629609104135	-32.95170206878862	0.07768148864578381	-11.324583150845974	3.6442844188865617	0.020159778535645035
1300	-5714.646803253493	-5650.261549346186	-64.3852539073067	-1412.2425185684688	-983.0687394667601	-2299.088003533274	-955.8622877776834	18.555100518209834	107.86973704538957	0.8371104326880086	0.25126508097693834	2.36394072669098	0.4903168218428333	1.0	1.0	1.734115604742398	0.237760331111685	2.0	2.0	2.903955246994331	7.3829629609104135	-33.506748929729895	0.14802267615185208	-12.499871542326916	3.5226949935784866	0.020159778535645035
1400	-5712.633644521455	-5653.036830049304	-59.596814472150925	-1414.951842769339	-979.8903993935838	-2302.254178651971	-955.9404092344099	21.060113350715486	120.43779740868553	0.8371104326880086	0.25126508097693834	2.36394072669098	0.4903168218428333	1.0	1.0	1.734115604742398	0.237760331111685	2.0	2.0	2.903955246994331	7.3829629609104135	-34.00842852786127	0.11213767824440453	-7.487148848813973	4.094565994823063	0.020159778535645035
1500	-5703.520396038874	-5646.092719523314	-57.427676515560066	-1410.1533569920268	-981.159448073061	-2300.4911886269088	-954.2887258313178	34.65299191945777	197.6354017334948	0.8371104326880086	0.25126508097693834	2.36394072669098	0.4903168218428333	1.0	1.0	1.734115604742398	0.29323499002586423	2.0	2.0	2.903955246994331	11.058453633028176	-38.994495489544974	0.04637756460924292	-0.44394966485123427	6.330271337090056	0.010914909895122822
1600	-5700.140290322467	-5641.435448081201	-58.704842241266746	-1410.961543797345	-979.5331991478231	-2298.518406986139	-952.4222981498934	33.81375697385479	197.27543546776693	0.8371104326880086	0.25126508097693834	2.245706590379966	0.6235465071493909	1.0	1.0	1.734115604742398	0.29323499002586423	2.0	2.0	2.903955246994331	11.058453633028176	-39.13813321465625	0.04637756460924292	-1.5774776654466374	5.177903195237352	0.010914909895122822
1700	-5698.516122124099	-5640.697248067742	-57.818874056356286	-1412.484757787136	-979.0925336962099	-2295.548930617155	-953.5710259672413	37.6004908761985	209.5300904429301	0.8371104326880086	0.25126508097693834	2.245706590379966	0.6235465071493909	1.0	1.0	1.734115604742398	0.29323499002586423	2.0	2.0	2.903955246994331	11.058453633028176	-39.59896842600915	0.04637756460924292	-0.23067426918327733	5.950588885164621	0.010914909895122822
1800	-5697.420083544586	-5639.6916525809675	-57.72843096361925	-1408.6536848517574	-983.2016500286882	-2295.977796541056	-951.8585211594661	32.91440910829923	190.90530808630035	0.8371104326880086	0.25126508097693834	2.245706590379966	0.6235465071493909	1.0	1.0	1.734115604742398	0.29323499002586423	2.0	2.0	2.903955246994331	11.058453633028176	-38.81078762309156	0.04637756460924292	-0.9284119793638376	5.407285639317255	0.010914909895122822
1900	-5701.541950936354	-5642.995126721173	-58.54682421518104	-1411.0956201247307	-983.5296384050324	-2295.90886264924	-952.4610055421692	33.29976346077645	190.63699295829278	0.8371104326880086	0.25126508097693834	2.245706590379966	0.6235465071493909	1.0	1.0	1.734115604742398	0.29323499002586423	2.0	2.0	2.903955246994331	11.058453633028176	-40.413118181863354	0.029211612562331297	-0.606279088844053	5.563830459454511	0.010914909895122822
2000	-5704.854106531932	-5644.963240062256	-59.890866469676304	-1412.8462962978244	-979.9822612535098	-2298.5522388186555	-953.5824436922655	40.619638631008954	212.67794825365462	0.8371104326880086	0.25126508097693834	2.245706590379966	0.6235465071493909	1.0	1.0	1.734115604742398	0.29323499002586423	2.0	2.0	2.903955246994331	11.058453633028176	-41.08240227599583	0.029211612562331297	-1.2810372492068427	5.273623411527424	0.010914909895122822
2100	-5697.879755775363	-5637.494438437919	-60.3853173374446	-1407.2045368853512	-980.4442441116972	-2297.4522396739762	-952.3934177668942	36.237769962184814	206.44107737749252	0.8371104326880086	0.25126508097693834	2.245706590379966	0.6235465071493909	1.0	1.0	1.734115604742398	0.29323499002586423	2.098740462133581	2.0	2.903955246994331	11.058453633028176	-40.916776783700875	0.029211612562331297	-1.9016441423605457	5.084616804361196	0.010914909895122822
2200	-5697.983400361131	-5638.093355131365	-59.890045229766315	-1408.3507550094184	-980.216148128239	-2297.003725017284	-952.5227269764223	35.749779506458495	202.52204127124207	0.8371104326880086	0.25126508097693834	2.245706590379966	0.6235465071493909	1.0	1.0	1.734115604742398	0.29323499002586423	2.098740462133581	2.0	2.903955246994331	11.058453633028176	-39.47642747180207	0.044433916373069995	-2.4276888216188315	4.950738957891292	0.010914909895122822
2300	-5700.308962282203	-5641.386254249235	-58.9227080329678	-1407.6542908287913	-979.769327889192	-2302.15010154526	-951.8125339859924	36.16557472121701	204.98890046458015	0.8371104326880086	0.25126508097693834	2.245706590379966	0.6235465071493909	1.0	1.0	1.734115604742398	0.29323499002586423	2.098740462133581	2.0	2.903955246994331	11.058453633028176	-39.45438413505766	0.058801598671383785	-1.2024947771462777	5.301178340167697	0.010914909895122822
2400	-5702.321319809734	-5641.611552361057	-60.70976744867658	-1407.505104289205	-981.299129377016	-2299.72106518077	-953.0862535140664	33.69044789400384	193.48864175610765	0.8371104326880086	0.25126508097693834	2.245706590379966	0.6235465071493909	1.0	1.0	1.734115604742398	0.29323499002586423	2.098740462133581	2.0	2.903955246994331	11.058453633028176	-38.882685350110016	0.058801598671383785	-3.561252977802702	4.7085934750904395	0.010914909895122822
